_id,KODEA/CODIGO,UDALERRIA/MUNICIPIO,EKITALDIA /EJERCICIO,HILABETE/MES,DATUAK ERAUZI EGUNA/FECHA EXTRACCION,ARLO FUNTZIONALA/AREA FUNCIONAL,AZALERA (KM2)/EXTENSION (KM2),BIZTANLE ERROLDA/HABITANTES CENSO,JARD EKON  LURZORUA HL GUZTIRA (M2)/SUELO AE  TOTAL SUB(M2),JARD EKON  LURZORUA HL HUTSIK (M2)/SUELO AE  VACANTE SUB(M2),JARD EKON  LURZORUA  LU GUZTIRA (M2)/SUELO AE  TOTAL SUZ(M2),JARD EKON  LURZORUA LU HUTSIK (M2)/SUELO AE  VACANTE SUZ(M2),BIZIT LORZORUA HL GUZTIRA (M2)/SUELO RES  TOTAL SUB(M2),BIZIT LORZORUA HL HUTSIK (M2)/SUELO RES  VACANTE SUB(M2),BIZIT LORZORUA  LU GUZTIRA (M2)/SUELO RES  TOTAL SUZ(M2),BIZIT LORZORUA  LU HUTSIK (M2)/SUELO RES  VACANTE SUZ(M2),HL ETXE  LIBREA GUZTIRA/TOTAL VIV  SUB  LIBRE,HL ETXE  BOE GUZTIRA/TOTAL VIV  SUB  VPO,HL ETXE B BABES BATZ GUZTIRA/TOTAL VIV  SUB  OTRAS PROTEC,BURUTZEKO ETXE  HL/VIVIENDAS POR EJECUTAR SUB,LU ETXE LIBREA GUZTIRA/TOTAL VIV  SUZ  LIBRE,LU ETXE BOE GUZTIRA/TOTAL VIV  SUZ  VPO,LU ETXE  B BABES BATZ GUZTIRA/TOTAL VIV  SUZ  OTRAS PROTEC,BURUTZEKO ETXE LU/VIVIENDAS POR EJECUTAR SUZ,NG ETXE  GUZTIAK/TOTAL VIVIENDAS NR,BURUTZEKO ETXE  LN/VIVIENDAS POR EJECUTAR NR
983,=081,LEZAMA,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,16,2459,0,0,259596,"196436,51999999999","103861,39999999999",15779,"57904,790000000001","13204,790000000001",0,100,0,15,0,0,0,16,0,0
1015,=916,USANSOLO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,7,4572,"185110,62",81510,17930,17930,"216017,14999999999",15375,588506,588506,698,122,0,133,935,108,41,1084,9,2
984,=082,SANTURTZI,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,8,46247,"183897,94","6036,4099999999999","68094,720000000001","68094,720000000001","1213069,9299999999","816377,43999999994","294187,96999999997","180888,25",4863,923,402,1408,526,1305,420,1465,0,0
985,=083,ORTUELLA,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,7,8629,"147454,60000000001","59413,949999999997","898757,35999999999","507481,58000000002","541780,41000000003","96964,050000000003","124905,96000000001","8765,0499999999993",321,50,76,234,0,632,0,4,0,0
986,=084,SESTAO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,3,28228,"1420909,5600000001","721538,80000000005","62795,360000000001","62795,360000000001","790681,31999999995","15856,82",0,0,300,268,38,62,0,0,0,0,0,0
987,=085,SOPELA,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,8,14940,"113650,28",24500,0,0,"962652,10999999999","176081,03","1025112,83","506132,56",1235,62,0,147,2008,1198,0,2193,0,0
988,=086,SOPUERTA,2025,6,2025-10-20 08:00:03,Balmaseda-Zalla,42,2765,"61794,589999999997",39459,0,0,"401017,26000000001","60174,040000000001","297262,19","237141,26000000001",161,0,0,112,510,72,0,427,0,0
989,=087,TRUCIOS-TURTZIOZ,2025,6,2025-10-20 08:00:03,Balmaseda-Zalla,26,515,0,0,30079,24066,"155847,62","39897,400000000001",54878,28991,39,0,0,20,20,0,32,20,0,0
991,=089,URDULIZ,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,7,5711,"225664,19","33873,699999999997",32498,"28370,93","357962,14000000001","24132,98","302005,40000000002","186192,32000000001",1036,0,48,170,1345,438,53,1075,0,0
992,=090,BALMASEDA,2025,6,2025-10-20 08:00:03,Balmaseda-Zalla,22,7633,"104147,09",18350,"217755,57999999999","193705,69","445518,13","118722,08","103204,87","103204,87",1315,248,0,976,200,389,40,629,0,0
993,=091,ATXONDO,2025,6,2025-10-20 08:00:03,Durango,23,1356,"217473,85000000001",61395,66706,66005,"119304,06",40322,0,0,209,0,0,132,0,0,0,0,0,0
995,=093,AREATZA,2025,6,2025-10-20 08:00:03,Igorre,9,1287,0,0,72500,72500,"69557,089999999997","15871,6","57902,629999999997","10801,450000000001",177,0,0,132,58,45,0,10,0,0
996,=094,IGORRE,2025,6,2025-10-20 08:00:03,Igorre,17,4330,"326716,33000000002","112519,46000000001","101635,42","42080,449999999997","174555,73999999999","30386,790000000001","204812,45000000001",94789,271,0,0,106,506,30,35,374,0,0
997,=095,ZALDIBAR,2025,6,2025-10-20 08:00:03,Durango,11,3027,"147153,79000000001","43697,690000000002",0,0,"196850,01000000001","37566,050000000003",0,0,106,104,101,198,0,0,0,0,0,0
998,=096,ZALLA,2025,6,2025-10-20 08:00:03,Balmaseda-Zalla,31,8316,"194124,89000000001","16786,669999999998","187247,70999999999","170990,10000000001","540620,06999999995","38341,559999999998","218805,14999999999","139009,84",564,116,0,163,232,214,0,245,0,0
999,=097,ZARATAMO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,10,1611,"274190,45000000001","66945,550000000003",14949,14949,"185892,98999999999",27268,"68909,399999999994","67582,279999999999",74,0,21,93,77,25,68,167,0,0
1000,=901,DERIO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,10,7168,"901150,57999999996",4109,"349474,67999999999","129119,35000000001","310420,09000000003",0,"1903992,95","1690915,3200000001",273,264,0,0,1146,545,503,1452,0,0
1001,=902,ERANDIO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,18,24662,"1090722,21","237883,25","858652,32999999996","631379,54000000004","685725,93999999994","182968,29999999999","319710,92999999999","151108,70000000001",1953,298,410,1075,494,908,0,628,0,0
1002,=903,LOIU,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,15,2359,"383230,89000000001",61403,330248,330248,"202148,04000000001",9371,"335825,67999999999","286186,09999999998",77,0,0,77,762,404,0,962,0,0
1003,=904,SONDIKA,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,6,4587,"441344,59999999998","33726,790000000001",0,0,"531125,87","57523,110000000001",0,0,566,64,93,571,0,0,0,0,3,1
1004,=905,ZAMUDIO,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,18,3314,"2185788,1800000002","173908,34","815266,27000000002","678828,28000000003","185032,92000000001",13542,"70159,729999999996","64425,730000000003",229,0,0,103,208,41,167,382,0,0
1005,=906,FORUA,2025,6,2025-10-20 08:00:03,Gernika-Markina,7,949,"17021,02",0,0,0,"90347,460000000006",0,0,0,0,0,0,0,0,0,0,0,5,0
1006,=907,KORTEZUBI,2025,6,2025-10-20 08:00:03,Gernika-Markina,11,444,0,0,0,0,"27946,939999999999",3460,0,0,39,0,0,6,0,0,0,0,0,0
1012,=913,ZIERBENA,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,12,1493,"60932,260000000002",0,0,0,"489541,52000000002","250756,10000000001",268198,"181649,62",245,0,8,247,170,70,0,135,0,0
959,=057,LEKEITIO,2025,6,2025-10-20 08:00:03,Gernika-Markina,1,7163,0,0,6826,6826,"484471,69","40837,580000000002",0,0,164,73,73,254,0,0,0,0,0,0
1007,=908,MURUETA,2025,6,2025-10-20 08:00:03,Gernika-Markina,5,322,"42966,110000000001",0,0,0,"129971,31",9920,"32150,220000000001","32150,220000000001",10,26,4,10,10,90,0,100,0,0
1008,=909,NABARNIZ,2025,6,2025-10-20 08:00:03,Gernika-Markina,11,274,"4707,7299999999996","215,56",2398,2398,"27300,889999999999","7303,71",0,0,0,0,0,32,0,0,0,0,10,0
1009,=910,IURRETA,2025,6,2025-10-20 08:00:03,Durango,18,3873,"533625,45999999996","68793,889999999999","342242,17999999999","37429,870000000003","103514,55","5456,6999999999998","125674,69","123757,37",367,0,0,80,369,61,0,428,0,0
1010,=911,AJANGIZ,2025,6,2025-10-20 08:00:03,Gernika-Markina,7,475,"80848,429999999993","19635,360000000001",0,0,"33133,190000000002",9306,0,0,22,0,10,32,0,0,0,0,9,0
1011,=912,ALONSOTEGI,2025,6,2025-10-20 08:00:03,Bilbao Metropolitano,20,3020,"182392,38",47670,35570,35570,"225013,47","59647,720000000001",35806,0,531,62,0,285,0,0,0,0,0,0
1053,=038,GAMIZ-FIKA,2025,9,2026-01-30 08:00:09,Mungia,15,1381,"17392,27",0,0,0,"352915,07000000001","71455,449999999997",75091,75091,210,0,0,191,192,0,0,192,0,0
1054,=039,GARAI,2025,9,2026-01-30 08:00:09,Durango,7,342,0,0,0,0,"27272,549999999999",0,99485,34820,12,15,0,0,0,0,0,6,26,5
1055,=040,GATIKA,2025,9,2026-01-30 08:00:09,Mungia,17,1633,"9076,8099999999995",0,75082,"11242,73","36075,739999999998",12306,"38032,75",0,0,0,0,30,0,0,0,0,60,41
1106,=091,ATXONDO,2025,9,2026-01-30 08:00:09,Durango,23,1356,"217473,85000000001",61395,66706,66005,"119304,06",40322,0,0,209,0,0,132,0,0,0,0,34,19
1066,=051,LANESTOSA,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,1,246,0,0,0,0,"113898,3",30568,39000,39000,69,0,24,64,0,0,0,20,0,0
1040,=025,ZEBERIO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,47,1081,0,0,0,0,"115075,92","32810,489999999998",0,0,82,0,19,100,0,0,0,0,17,2
1118,=906,FORUA,2025,9,2026-01-30 08:00:09,Gernika-Markina,7,949,"17021,02",0,0,0,"90347,460000000006",0,0,0,0,0,0,0,0,0,0,0,5,0
1016,=001,ABADIÃO,2025,9,2026-01-30 08:00:09,Durango,36,7742,"581980,25","52249,839999999997","445294,60999999999","79434,399999999994","284026,27000000002","9110,8400000000001","241199,51000000001","36409,510000000002",427,23,20,46,614,358,18,235,16,1
1017,=002,ABANTO Y CIERVANA-ABANTO ZIERBENA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,16,9409,"579273,40000000002","118040,97","738829,26000000001","522663,39000000001","899810,13","235902,22","297048,78999999998","297048,78999999998",641,202,90,782,411,812,244,1467,0,0
1018,=003,AMOREBIETA-ETXANO,2025,9,2026-01-30 08:00:09,Durango,58,19678,"1306857,71","161403,09","1604436,51","325084,81","900277,57999999996","89871,380000000005","521935,94","209677,87",1260,226,0,492,1678,763,0,1270,135,45
1019,=004,AMOROTO,2025,9,2026-01-30 08:00:09,Gernika-Markina,13,394,"35374,080000000002","7099,7399999999998",0,0,"61916,279999999999","14042,6",0,0,27,0,18,20,0,0,0,0,19,9
1020,=005,ARAKALDO,2025,9,2026-01-30 08:00:09,Llodio,2,160,"70786,130000000005","8745,9599999999991",0,0,"65005,18","15087,440000000001",0,0,0,0,0,23,0,0,0,0,0,0
1021,=006,ARANTZAZU,2025,9,2026-01-30 08:00:09,Igorre,3,394,"3769,9200000000001",0,"27302,779999999999","27302,779999999999","88888,050000000003","15951,889999999999",0,0,45,0,25,13,0,0,0,0,23,13
1022,=007,MUNITIBAR-ARBATZEGI GERRIKAITZ,2025,9,2026-01-30 08:00:09,Gernika-Markina,24,466,0,0,0,0,"59981,660000000003","951,35000000000002",26925,26925,11,0,0,11,0,0,0,29,0,0
1023,=008,ARTZENTALES,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,36,736,0,0,0,0,"116116,63","18452,130000000001","30077,220000000001","30077,220000000001",37,0,0,37,65,0,0,65,18,0
1024,=009,ARRANKUDIAGA-ZOLLO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,22,1007,"138241,17000000001",0,60657,46657,"364936,65000000002","96734,020000000004","21510,330000000002","21510,330000000002",192,0,19,199,15,0,0,15,12,0
1025,=010,ARRIETA,2025,9,2026-01-30 08:00:09,Mungia,14,579,0,0,0,0,"46883,260000000002","11378,9","37851,790000000001","37851,790000000001",18,0,0,12,73,0,22,95,10,1
1026,=011,ARRIGORRIAGA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,16,11952,"591729,09999999998","61238,870000000003","190237,07999999999",0,"555360,71999999997","51639,010000000002","49682,449999999997","47695,139999999999",470,136,9,560,35,65,0,96,0,0
1027,=012,BAKIO,2025,9,2026-01-30 08:00:09,Mungia,16,2821,"34375,220000000001",0,26362,26362,"618951,5","59427,010000000002","1152867,3600000001","1007912,58",320,0,0,136,1238,104,60,1084,10,0
1028,=013,BARAKALDO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,24,101984,"922375,25","195111,48999999999","391296,35999999999","25667,049999999999","2650155,9700000002","741812,31000000006",312231,"29827,950000000001",8876,1932,401,3701,522,564,0,128,0,0
1029,=014,BARRIKA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,7,1549,"18722,549999999999","3554,6700000000001",25673,25673,"333950,96000000002","28607,82","91889,330000000002","91889,330000000002",59,12,0,71,255,55,63,373,0,0
1030,=015,BASAURI,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,6,40388,"1688516,23","184791,03",0,0,"1285698,8999999999","226944,56","18663,389999999999","18663,389999999999",838,754,247,1640,18,48,16,82,3,0
1031,=016,BERANGO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,8,7647,"206467,22","206467,22",84424,66103,"866198,93000000005","214596,01999999999",294536,"143396,42000000001",563,377,265,865,341,750,168,736,0,0
1032,=017,BERMEO,2025,9,2026-01-30 08:00:09,Gernika-Markina,33,17042,"193375,70999999999",18435,0,0,"540632,71999999997","53767,580000000002","52124,339999999997","52124,339999999997",450,86,62,438,88,252,96,436,10,0
1033,=018,BERRIATUA,2025,9,2026-01-30 08:00:09,Gernika-Markina,19,1247,"102393,50999999999","10450,65",120744,"62117,540000000001","116649,21000000001","26486,75",0,0,173,20,9,193,0,0,0,0,0,0
1034,=019,BERRIZ,2025,9,2026-01-30 08:00:09,Durango,29,4600,"235080,98999999999",27174,"148203,32999999999","71695,330000000002","185347,82000000001","34174,110000000001","144394,60000000001","23503,599999999999",0,0,0,264,251,0,96,15,45,19
1035,=020,BILBAO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,40,348089,"430499,82000000001","430499,82000000001",49709,49709,"11879234,029999999","1789168,6440000001",71611,"24189,59",14263,7281,3745,11963,138,173,0,141,8,2
1036,=021,BUSTURIA,2025,9,2026-01-30 08:00:09,Gernika-Markina,20,1656,"4582,5100000000002",0,0,0,"438098,52000000002","46521,139999999999","90896,830000000002","86960,830000000002",244,40,30,117,46,90,0,134,18,9
1037,=022,KARRANTZA HARANA/VALLE DE CARRANZA,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,137,2711,"15281,879999999999",5898,"44758,529999999999","23340,400000000001","175202,45000000001","28956,009999999998","236869,73000000001","145271,98999999999",164,0,0,92,362,0,0,235,448,60
1038,=023,ARTEA,2025,9,2026-01-30 08:00:09,Igorre,12,748,0,0,"241893,72","51792,879999999997","132688,95000000001",25390,"50951,730000000003","50452,730000000003",153,60,0,138,102,27,0,128,2,0
1039,=024,ZEANURI,2025,9,2026-01-30 08:00:09,Igorre,67,1250,"23262,450000000001",19231,0,0,"145685,20000000001","41159,199999999997","14649,549999999999","11719,549999999999",119,0,32,77,0,0,0,20,143,28
1041,=026,DIMA,2025,9,2026-01-30 08:00:09,Igorre,62,1505,"77737,830000000002",0,"31443,5","31443,5","133609,28","13402,57","116477,61","107749,61",71,0,0,71,160,0,30,163,84,15
1042,=027,DURANGO,2025,9,2026-01-30 08:00:09,Durango,10,29887,"347972,06",0,"424990,82000000001","424990,82000000001","1679661,6799999999","552331,44999999995","181902,45000000001","132954,45000000001",2573,763,189,1912,315,307,13,288,0,0
1043,=028,EA,2025,9,2026-01-30 08:00:09,Gernika-Markina,14,842,"9422,6900000000005",3077,9317,9317,"82968,529999999999","13115,700000000001",0,0,35,0,64,75,0,0,0,0,0,0
1044,=029,ETXEBARRI,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,3,11941,"628584,55000000005",45675,0,0,"490821,70000000001","128004,84","107651,66",0,1204,410,34,119,0,0,0,0,0,0
1045,=030,ETXEBARRIA,2025,9,2026-01-30 08:00:09,Gernika-Markina,17,774,"231190,89000000001","47387,43",14991,0,"66413,070000000007",8305,8850,8850,0,0,0,26,0,0,0,7,0,0
1047,=032,ELORRIO,2025,9,2026-01-30 08:00:09,Durango,36,7266,"419644,95000000001","63795,550000000003",71145,71145,"555993,90000000002",107300,61830,61830,134,0,37,161,0,0,0,0,29,4
1048,=033,EREÃO,2025,9,2026-01-30 08:00:09,Gernika-Markina,10,272,0,0,0,0,"35267,43","14766,200000000001",42900,42900,29,0,24,28,0,0,0,34,26,7
1049,=034,ERMUA,2025,9,2026-01-30 08:00:09,Eibar,6,15627,"361908,64000000001","23895,470000000001",148750,148750,"475407,62","41182,699999999997",30337,30337,467,144,65,480,38,82,30,150,0,0
1050,=035,FRUIZ,2025,9,2026-01-30 08:00:09,Mungia,5,576,0,0,0,0,"61286,739999999998","13877,15","38420,589999999997","1178,26",55,0,0,30,0,0,0,0,43,22
1051,=036,GALDAKAO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,24,24774,"1530087,0900000001","229178,69","296474,23999999999","252582,72","1369053,95","89875,850000000006","559447,05000000005","531894,93000000005",2181,479,0,306,824,566,0,1214,18,5
1052,=037,GALDAMES,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,44,821,"51616,769999999997",0,99900,99900,"150674,14999999999",22921,82868,82868,0,0,0,32,0,0,0,80,25,4
1056,=041,GAUTEGIZ ARTEAGA,2025,9,2026-01-30 08:00:09,Gernika-Markina,13,878,0,0,0,0,"445282,46999999997","93890,970000000001",0,0,124,22,63,124,0,0,0,0,13,1
1057,=042,GORDEXOLA,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,41,1711,"76611,380000000005","10810,84",0,0,"220708,60000000001","22168,630000000001","40547,400000000001","40547,400000000001",0,0,0,98,98,39,24,161,8,1
1058,=043,GORLIZ,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,10,6015,"34255,139999999999",0,0,0,"1140007,3899999999","151954,64000000001","29615,279999999999","24748,66",340,36,32,322,43,66,24,128,0,0
1059,=044,GETXO,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,11,75981,"42942,209999999999","11039,040000000001",0,0,"4701018,25","176617,20999999999",1567471,1567471,1700,775,311,997,1568,605,0,2173,0,0
1060,=045,GUEÃES,2025,9,2026-01-30 08:00:09,Balmaseda-Zalla,41,6771,"214561,70999999999",7532,422028,422028,"775258,73999999999","110459,44","166781,34","161846,34",667,45,122,438,369,0,128,480,0,0
1061,=046,GERNIKA-LUMO,2025,9,2026-01-30 08:00:09,Gernika-Markina,8,17033,"567117,42000000004","114328,89999999999",0,0,"900432,07999999996","45990,360000000001",63060,63060,203,14,0,177,53,99,0,152,0,0
1062,=047,GIZABURUAGA,2025,9,2026-01-30 08:00:09,Gernika-Markina,6,197,"31365,900000000001",0,"28747,040000000001",0,"17678,91","7698,7700000000004",0,0,0,0,0,12,0,0,0,0,7,4
1063,=048,IBARRANGELU,2025,9,2026-01-30 08:00:09,Gernika-Markina,14,680,0,0,0,0,"210071,16",35524,0,0,0,0,0,71,0,0,0,0,53,23
1064,=049,ISPASTER,2025,9,2026-01-30 08:00:09,Gernika-Markina,22,712,"113767,34","54540,760000000002",0,0,"70277,100000000006",23363,"12923,33",0,58,0,0,52,0,0,0,0,11,2
1065,=050,IZURTZA,2025,9,2026-01-30 08:00:09,Durango,4,230,"95455,020000000004",0,90565,"80408,440000000002","43442,540000000001","10954,35",22205,22205,0,15,0,45,0,0,0,14,0,0
1067,=052,LARRABETZU,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,21,2047,"167337,39999999999",5615,0,0,"160828,10000000001","17689,299999999999",4067,4067,221,32,0,184,0,0,10,40,0,0
1068,=053,LAUKIZ,2025,9,2026-01-30 08:00:09,Mungia,8,1245,0,0,0,0,"495806,46000000002","22391,66","99813,619999999995","92015,679999999993",104,0,0,36,64,0,0,59,21,16
1069,=054,LEIOA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,8,32683,"701166,40000000002","287583,21000000002","558493,90000000002","303051,90000000002","1575353,6499999999","148738,60500000001","608498,57999999996","203337,01000000001",2171,749,375,918,1682,1308,256,817,0,0
1070,=055,LEMOA,2025,9,2026-01-30 08:00:09,Igorre,15,3586,"440242,13","40888,07","139958,85000000001","139958,85000000001","362021,07000000001","129923,27","112104,72","108262,48",739,0,0,447,414,68,0,462,46,9
1071,=056,LEMOIZ,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,18,1337,"404302,90999999997",0,25216,25216,"383806,84999999998","112128,64","157165,28",101766,215,0,54,142,216,0,72,188,0,0
1073,=058,MALLABIA,2025,9,2026-01-30 08:00:09,Eibar,23,1157,"486180,83000000002","86558,199999999997",132030,"118908,39999999999","63798,199999999997","6703,6899999999996",7900,7900,48,0,68,84,0,28,0,28,0,0
1074,=059,MAÃARIA,2025,9,2026-01-30 08:00:09,Durango,17,531,0,0,22735,22735,"46162,779999999999","14207,41",0,0,81,0,0,81,0,0,0,0,0,0
1075,=060,MARKINA-XEMEIN,2025,9,2026-01-30 08:00:09,Gernika-Markina,45,5078,"146711,56","22564,740000000002","65304,110000000001","65304,110000000001","229058,53","24396,560000000001","17467,130000000001","17467,130000000001",208,30,32,269,42,101,37,180,0,0
1076,=061,MARURI-JATABE,2025,9,2026-01-30 08:00:09,Mungia,16,1073,0,0,0,0,"153877,31","13487,33",163319,"156464,03",0,0,0,17,224,0,0,185,14,7
1077,=062,MENDATA,2025,9,2026-01-30 08:00:09,Gernika-Markina,22,380,0,0,0,0,"79810,910000000003",26250,0,0,35,0,22,34,0,0,0,0,78,23
1078,=063,MENDEXA,2025,9,2026-01-30 08:00:09,Gernika-Markina,6,424,0,0,0,0,"65428,199999999997","3618,2800000000002","17319,130000000001","17319,130000000001",9,4,0,8,54,0,0,54,0,0
1079,=064,MEÃAKA,2025,9,2026-01-30 08:00:09,Mungia,12,767,"3781,6999999999998","1828,47",0,0,"48910,769999999997","5941,6000000000004","20677,75","20677,75",17,0,0,15,54,0,15,69,15,7
1080,=065,UGAO-MIRABALLES,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,5,4175,"156876,32999999999","71912,139999999999",0,0,"160294,79000000001","25141,470000000001",0,0,251,34,56,287,0,0,0,0,0,0
1081,=066,MORGA,2025,9,2026-01-30 08:00:09,Gernika-Markina,14,412,5594,310,0,0,"91961,690000000002","27236,599999999999",0,0,50,0,4,47,0,0,0,0,16,4
1082,=067,MUXIKA,2025,9,2026-01-30 08:00:09,Gernika-Markina,49,1545,"72648,350000000006",0,798509,"697825,48999999999","52413,309999999998",7700,"93618,479999999996","56992,480000000003",21,0,0,14,136,0,0,69,127,58
1083,=068,MUNDAKA,2025,9,2026-01-30 08:00:09,Gernika-Markina,3,1828,"125048,55",739,0,0,"130545,34","17903,200000000001",0,0,164,0,68,149,0,0,0,0,0,0
1084,=069,MUNGIA,2025,9,2026-01-30 08:00:09,Mungia,44,17997,"726272,76000000001","218579,67000000001","756516,39000000001","493450,54999999999","3767498,5699999998","48999,769999999997","929217,05000000005","420284,60999999999",1184,142,0,247,923,1674,112,1688,281,192
1085,=070,AULESTI,2025,9,2026-01-30 08:00:09,Gernika-Markina,25,643,"10607,700000000001",568,0,0,"59996,129999999997","9686,3400000000001",0,0,91,0,0,90,0,0,0,0,21,0
1086,=071,MUSKIZ,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,20,7361,"1668797,7",0,"144252,38","96404,380000000005","566028,55000000005","63453,400000000001","129054,28","20559,779999999999",555,835,0,283,108,0,0,16,10,1
1087,=072,OTXANDIO,2025,9,2026-01-30 08:00:09,Ãlava Central,12,1357,"81888,5","39143,93","97453,449999999997","67884,449999999997","210788,29999999999","40577,580000000002","9864,5900000000001","9864,5900000000001",93,0,87,171,20,20,20,60,12,0
1088,=073,ONDARROA,2025,9,2026-01-30 08:00:09,Gernika-Markina,4,8113,"148747,45000000001","76937,429999999993",0,0,"243859,35000000001","10260,17",0,0,504,96,0,100,0,0,0,0,4,0
1089,=074,URDUÃA/ORDUÃA,2025,9,2026-01-30 08:00:09,Llodio,33,4203,"195418,04000000001",55392,287245,"272197,84000000003","785652,18999999994","357221,03999999998","393869,45000000001","386439,45000000001",475,0,0,425,234,0,0,226,0,0
1090,=075,OROZKO,2025,9,2026-01-30 08:00:09,Llodio,102,2666,"68626,979999999996",0,"109608,95","38561,949999999997","402651,59000000003","66870,699999999997",196144,169453,229,0,0,95,382,110,0,368,110,16
1091,=076,SUKARRIETA,2025,9,2026-01-30 08:00:09,Gernika-Markina,1,353,0,0,0,0,"128897,07000000001","37782,550000000003",36705,"24704,450000000001",158,0,0,110,35,0,0,22,0,0
1092,=077,PLENTZIA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,5,4390,"504,80000000000001","504,80000000000001",0,0,"295107,25","9773,5499999999993",787989,0,397,38,98,119,0,0,0,11,0,0
1093,=078,PORTUGALETE,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,3,44766,"111543,28999999999",0,147930,117164,"1028653,63","95977,139999999999",108774,58863,609,303,115,852,233,549,99,495,0,0
1094,=079,ERRIGOITI,2025,9,2026-01-30 08:00:09,Gernika-Markina,16,511,"1068,6400000000001",0,62336,62336,"108976,84","38043,760000000002","27479,84","27479,84",37,0,6,24,46,0,0,46,15,10
1095,=080,VALLE DE TRAPAGA-TRAPAGARAN,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,12,11898,"1308064,46","598852,39000000001","318317,10999999999","318317,10999999999","525480,29000000004","95038,320000000007","110409,3","110409,3",878,268,123,843,0,430,138,568,0,0
1096,=081,LEZAMA,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,16,2459,"13226,190000000001",0,"185088,35000000001","140050,64000000001","103861,39999999999",15779,"57904,790000000001","13204,790000000001",0,100,0,15,0,0,0,16,0,0
1097,=082,SANTURTZI,2025,9,2026-01-30 08:00:09,Bilbao Metropolitano,8,46247,"255984,35000000001","103982,03","225623,54000000001","225623,54000000001","1127158,3999999999","136423,23000000001","41138,879999999997","41138,879999999997",929,231,186,1167,56,122,40,218,0,0
